departure,return,price,departure_airport,arrival_airport,date_of_export,DepartureCity,DepartureCountry,ArrivalCity,ArrivalCountry
2025-11-25,,171.0,NCE,KRK,2025-09-17,Nicea,Francja,Kraków,Polska
2025-11-26,,426.0,NCE,KRK,2025-09-17,Nicea,Francja,Kraków,Polska
2025-11-27,,426.0,NCE,KRK,2025-09-17,Nicea,Francja,Kraków,Polska
2025-11-28,,452.0,NCE,KRK,2025-09-17,Nicea,Francja,Kraków,Polska
2025-11-29,,171.0,NCE,KRK,2025-09-17,Nicea,Francja,Kraków,Polska
2025-11-30,,426.0,NCE,KRK,2025-09-17,Nicea,Francja,Kraków,Polska
2025-12-01,,426.0,NCE,KRK,2025-09-17,Nicea,Francja,Kraków,Polska
2025-12-02,,171.0,NCE,KRK,2025-09-17,Nicea,Francja,Kraków,Polska
2025-12-03,,426.0,NCE,KRK,2025-09-17,Nicea,Francja,Kraków,Polska
2025-12-04,,426.0,NCE,KRK,2025-09-17,Nicea,Francja,Kraków,Polska
2025-12-05,,452.0,NCE,KRK,2025-09-17,Nicea,Francja,Kraków,Polska
2025-12-06,,171.0,NCE,KRK,2025-09-17,Nicea,Francja,Kraków,Polska
2025-12-07,,426.0,NCE,KRK,2025-09-17,Nicea,Francja,Kraków,Polska
2025-12-08,,426.0,NCE,KRK,2025-09-17,Nicea,Francja,Kraków,Polska
2025-12-09,,171.0,NCE,KRK,2025-09-17,Nicea,Francja,Kraków,Polska
2025-12-10,,426.0,NCE,KRK,2025-09-17,Nicea,Francja,Kraków,Polska
2025-12-11,,520.0,NCE,KRK,2025-09-17,Nicea,Francja,Kraków,Polska
2025-12-12,,452.0,NCE,KRK,2025-09-17,Nicea,Francja,Kraków,Polska
2025-12-13,,171.0,NCE,KRK,2025-09-17,Nicea,Francja,Kraków,Polska
2025-12-14,,426.0,NCE,KRK,2025-09-17,Nicea,Francja,Kraków,Polska
2025-12-15,,426.0,NCE,KRK,2025-09-17,Nicea,Francja,Kraków,Polska
2025-12-16,,171.0,NCE,KRK,2025-09-17,Nicea,Francja,Kraków,Polska
2025-12-17,,452.0,NCE,KRK,2025-09-17,Nicea,Francja,Kraków,Polska
2025-12-18,,452.0,NCE,KRK,2025-09-17,Nicea,Francja,Kraków,Polska
2025-12-19,,520.0,NCE,KRK,2025-09-17,Nicea,Francja,Kraków,Polska
2025-12-20,,341.0,NCE,KRK,2025-09-17,Nicea,Francja,Kraków,Polska
2025-12-21,,452.0,NCE,KRK,2025-09-17,Nicea,Francja,Kraków,Polska
2025-12-22,,610.0,NCE,KRK,2025-09-17,Nicea,Francja,Kraków,Polska
2025-12-23,,171.0,NCE,KRK,2025-09-17,Nicea,Francja,Kraków,Polska
2025-12-24,,426.0,NCE,KRK,2025-09-17,Nicea,Francja,Kraków,Polska
2025-12-25,,452.0,NCE,KRK,2025-09-17,Nicea,Francja,Kraków,Polska
2025-12-26,,452.0,NCE,KRK,2025-09-17,Nicea,Francja,Kraków,Polska
2025-12-27,,281.0,NCE,KRK,2025-09-17,Nicea,Francja,Kraków,Polska
2025-12-28,,452.0,NCE,KRK,2025-09-17,Nicea,Francja,Kraków,Polska
2025-12-29,,520.0,NCE,KRK,2025-09-17,Nicea,Francja,Kraków,Polska
2025-12-30,,171.0,NCE,KRK,2025-09-17,Nicea,Francja,Kraków,Polska
2025-09-17,,868.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-09-18,,974.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-09-19,,441.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-09-20,,441.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-09-21,,534.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-09-22,,987.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-09-23,,965.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-09-24,,534.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-09-25,,653.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-09-26,,441.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-09-27,,864.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-09-28,,1324.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-09-29,,841.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-09-30,,727.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-10-01,,441.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-10-02,,441.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-10-03,,441.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-10-04,,534.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-10-05,,1344.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-10-06,,629.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-10-07,,534.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-10-08,,441.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-10-09,,534.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-10-10,,441.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-10-11,,596.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-10-12,,441.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-10-13,,441.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-10-14,,621.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-10-15,,596.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-10-16,,563.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-10-17,,563.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-10-18,,702.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-10-19,,688.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-10-20,,455.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-10-21,,535.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-10-22,,455.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-10-23,,534.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-10-24,,441.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-10-25,,523.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-10-26,,830.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-10-27,,455.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-10-28,,596.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-10-29,,523.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-10-30,,523.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-10-31,,553.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-11-01,,593.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-11-02,,520.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-11-03,,452.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-11-04,,426.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-11-05,,426.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-11-06,,426.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-11-07,,426.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-11-08,,426.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-11-09,,502.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-11-10,,502.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-11-11,,593.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-11-12,,426.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-11-13,,426.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-11-14,,426.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-11-15,,426.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-11-16,,426.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-11-17,,426.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-11-18,,426.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-11-19,,426.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-11-20,,426.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-11-21,,452.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-11-22,,426.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-11-23,,426.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-11-24,,426.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-11-25,,426.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-11-26,,426.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-11-27,,426.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-11-28,,438.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-11-29,,426.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-11-30,,426.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-12-01,,426.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-12-02,,426.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-12-03,,426.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-12-04,,426.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-12-05,,438.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-12-06,,426.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-12-07,,426.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-12-08,,426.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-12-09,,426.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-12-10,,426.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-12-11,,426.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-12-12,,426.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-12-13,,426.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-12-14,,426.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-12-15,,426.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-12-16,,426.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-12-17,,502.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-12-18,,570.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-12-19,,438.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-12-20,,827.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-12-21,,550.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-12-22,,627.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-12-23,,733.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-12-24,,426.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-12-25,,426.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-12-26,,570.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-12-27,,502.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-12-28,,426.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-12-29,,627.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-12-30,,627.0,NCE,GDN,2025-09-17,Nicea,Francja,Gdańsk,Polska
2025-09-17,,970.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-09-18,,970.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-09-19,,341.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-09-20,,859.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-09-21,,1079.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-09-22,,766.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-09-23,,748.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-09-24,,256.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-09-25,,441.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-09-26,,441.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-09-27,,851.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-09-28,,1081.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-09-29,,748.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-09-30,,748.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-10-01,,213.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-10-02,,441.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-10-03,,213.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-10-04,,719.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-10-05,,1301.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-10-06,,281.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-10-07,,613.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-10-08,,137.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-10-09,,534.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-10-10,,137.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-10-11,,582.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-10-12,,441.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-10-13,,213.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-10-14,,613.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-10-15,,137.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-10-16,,613.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-10-17,,137.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-10-18,,747.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-10-19,,719.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-10-20,,490.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-10-21,,613.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-10-22,,137.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-10-23,,441.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-10-24,,137.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-10-25,,753.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-12-01,,2471.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-12-02,,2926.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-12-03,,1091.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-12-04,,464.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-12-05,,464.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-12-06,,137.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-12-07,,464.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-12-08,,464.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-12-09,,137.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-12-10,,464.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-12-11,,137.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-12-12,,464.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-12-13,,137.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-12-14,,545.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-12-15,,464.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-12-16,,137.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-12-17,,545.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-12-18,,137.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-12-19,,635.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-12-20,,137.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-12-21,,635.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-12-22,,635.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-12-23,,137.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-12-24,,464.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-12-25,,137.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-12-26,,617.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-12-27,,137.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-12-28,,464.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-12-29,,635.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-12-30,,196.0,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-10-26,,,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-10-27,,,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-10-28,,,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-10-29,,,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-10-30,,,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-10-31,,,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-11-01,,,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-11-02,,,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-11-03,,,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-11-04,,,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-11-05,,,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-11-06,,,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-11-07,,,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-11-08,,,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-11-09,,,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-11-10,,,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-11-11,,,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-11-12,,,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-11-13,,,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-11-14,,,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-11-15,,,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-11-16,,,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-11-17,,,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-11-18,,,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-11-19,,,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-11-20,,,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-11-21,,,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-11-22,,,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-11-23,,,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-11-24,,,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-11-25,,,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-11-26,,,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-11-27,,,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-11-28,,,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-11-29,,,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-11-30,,,NCE,WRO,2025-09-17,Nicea,Francja,Wrocław,Polska
2025-09-17,,1536.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-09-18,,1438.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-09-19,,1536.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-09-20,,1302.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-09-21,,1714.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-09-22,,1302.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-09-23,,1174.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-09-24,,1272.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-09-25,,1174.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-09-26,,1174.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-09-27,,1160.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-09-28,,1592.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-09-29,,1094.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-09-30,,1051.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-10-01,,1094.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-10-02,,924.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-10-03,,1051.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-10-04,,1082.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-10-05,,1438.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-10-06,,1051.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-10-07,,788.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-10-08,,788.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-10-09,,788.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-10-10,,788.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-10-11,,788.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-10-12,,788.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-10-13,,854.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-10-14,,788.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-10-15,,788.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-10-16,,788.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-10-17,,788.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-10-18,,928.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-10-19,,924.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-10-20,,924.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-10-21,,788.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-10-22,,788.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-10-23,,788.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-10-24,,788.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-10-25,,854.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-10-26,,928.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-10-27,,731.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-10-28,,731.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-10-29,,664.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-10-30,,731.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-10-31,,664.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-11-01,,728.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-11-02,,785.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-11-03,,728.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-11-04,,662.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-11-05,,662.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-11-06,,564.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-11-07,,630.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-11-08,,564.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-11-09,,564.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-11-10,,630.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-11-11,,921.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-11-12,,564.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
2025-11-13,,564.0,NCE,KTW,2025-09-17,Nicea,Francja,Katowice,Polska
